fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado,odds_close,clv_pct,fecha_cierre,odds_close_est,clv_pct_est,clv_method
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Tiros Napoli O/U 13.5,Under/No,2.00,0.7234,0.4634,0.2601,0.4469,v3.1,Tiros,Local,W,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Tiros tot. O/U 23.5,Under/No,2.00,0.6810,0.4634,0.2176,0.3620,v3.1,Tiros,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Goles Napoli O/U 0.5,Under/No,5.00,0.3936,0.1896,0.2040,0.9680,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Goles Napoli O/U 2.5,Under/No,1.28,0.9316,0.7322,0.1994,0.1925,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",BTTS,Under/No,1.57,0.7801,0.5890,0.1911,0.2247,v3.1,BTTS,Total,W,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Tarjetas tot. O/U 3.5,Under/No,2.00,0.6544,0.4638,0.1906,0.3087,v3.1,Tarjetas,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Goles tot. O/U 3.5,Under/No,1.25,0.9481,0.7619,0.1862,0.1851,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Goles tot. O/U 0.5,Under/No,8.00,0.2533,0.1189,0.1343,1.0263,v3.1,Goles,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",1X2 -> Empate,,3.90,0.3710,0.2435,0.1275,0.4471,v3.1,1X2,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Arco tot. O/U 8.5,Under/No,1.80,0.6403,0.5148,0.1255,0.1526,v3.1,Arco,Total,W,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Goles Lazio O/U 0.5,Under/No,1.80,0.6398,0.5148,0.1249,0.1516,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Corners Napoli O/U 5.5,Under/No,1.91,0.6016,0.4852,0.1164,0.1490,v3.1,Corners,Local,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Arco Lazio O/U 3.5,Under/No,1.67,0.6660,0.5576,0.1084,0.1095,v3.1,Arco,Visitante,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Corners tot. O/U 7.5,Under/No,3.00,0.4179,0.3124,0.1055,0.2537,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Corners tot. O/U 9.5,Under/No,1.67,0.6528,0.5570,0.0958,0.0902,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Goles tot. O/U 4.5,Under/No,1.07,0.9864,0.8937,0.0926,0.0554,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Corners tot. O/U 10.5,Under/No,1.40,0.7500,0.6627,0.0874,0.0500,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Goles Lazio O/U 1.5,Under/No,1.12,0.9253,0.8427,0.0826,0.0363,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Corners tot. O/U 6.5,Under/No,4.33,0.2956,0.2169,0.0787,0.2810,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Corners tot. O/U 8.5,Under/No,1.90,0.5391,0.4672,0.0719,0.0243,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Corners tot. O/U 11.5,Under/No,1.22,0.8272,0.7660,0.0612,0.0108,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Corners tot. O/U 5.5,Under/No,7.00,0.1880,0.1358,0.0522,0.3159,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378188,Napoli vs Lazio,"('Serie A', False)",Arco Napoli O/U 4.5,Under/No,2.10,0.4878,0.4424,0.0454,0.0243,v3.1,Arco,Local,W,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",1X2 -> AS Roma gana,,2.38,0.5874,0.3977,0.1897,0.3980,v3.1,1X2,Total,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Goles Atalanta O/U 1.5,Under/No,1.44,0.7980,0.6453,0.1526,0.1491,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Tarjetas tot. O/U 4.5,Under/No,1.62,0.7148,0.5759,0.1389,0.1580,v3.1,Tarjetas,Total,W,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Goles Atalanta O/U 0.5,Under/No,3.00,0.4357,0.3119,0.1238,0.3072,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Corners Atalanta O/U 3.5,Under/No,2.00,0.5706,0.4638,0.1068,0.1412,v3.1,Corners,Visitante,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Goles AS Roma O/U 1.5,Over/Si,2.25,0.5149,0.4110,0.1039,0.1584,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Corners tot. O/U 9.5,Under/No,1.67,0.6306,0.5361,0.0946,0.0506,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Arco AS Roma O/U 4.5,Under/No,1.83,0.5848,0.5000,0.0848,0.0720,v3.1,Arco,Local,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Goles Atalanta O/U 2.5,Under/No,1.10,0.9489,0.8642,0.0847,0.0438,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Goles AS Roma O/U 2.5,Over/Si,5.50,0.2491,0.1717,0.0774,0.3699,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Corners tot. O/U 8.5,Under/No,2.10,0.5155,0.4430,0.0726,0.0826,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Goles AS Roma O/U 0.5,Over/Si,1.25,0.8218,0.7500,0.0718,0.0273,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",BTTS,Under/No,2.00,0.5369,0.4667,0.0702,0.0738,v3.1,BTTS,Total,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Arco Atalanta O/U 3.5,Over/Si,1.83,0.5686,0.5000,0.0686,0.0423,v3.1,Arco,Visitante,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Corners tot. O/U 10.5,Under/No,1.40,0.7300,0.6627,0.0674,0.0220,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Corners tot. O/U 6.5,Under/No,4.33,0.2792,0.2169,0.0623,0.2098,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Corners tot. O/U 7.5,Under/No,2.75,0.3954,0.3373,0.0581,0.0874,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Arco tot. O/U 8.5,Under/No,1.80,0.5598,0.5148,0.0450,0.0077,v3.1,Arco,Total,L,,,,,,
2026-04-17 01:00,1378190,AS Roma vs Atalanta,"('Serie A', False)",Corners tot. O/U 5.5,Under/No,7.00,0.1761,0.1358,0.0403,0.2329,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles tot. O/U 2.5,Over/Si,1.90,0.7009,0.5000,0.2009,0.3318,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles tot. O/U 3.5,Over/Si,3.25,0.4899,0.2904,0.1995,0.5922,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles Atletico Madrid O/U 1.5,Over/Si,1.83,0.6939,0.5000,0.1939,0.2699,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles Atletico Madrid O/U 2.5,Over/Si,3.75,0.4303,0.2500,0.1803,0.6135,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles tot. O/U 4.5,Over/Si,6.50,0.2983,0.1459,0.1524,0.9388,v3.1,Goles,Total,L,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles tot. O/U 1.5,Over/Si,1.28,0.8765,0.7322,0.1442,0.1219,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",1X2 -> Atletico Madrid gana,,1.80,0.6376,0.5157,0.1219,0.1477,v3.1,1X2,Total,L,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",BTTS,Over/Si,1.80,0.6407,0.5200,0.1207,0.1533,v3.1,BTTS,Total,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles Atletico Madrid O/U 0.5,Over/Si,1.18,0.9099,0.7923,0.1176,0.0736,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Arco Real Sociedad O/U 3.5,Under/No,1.91,0.5952,0.4853,0.1099,0.1363,v3.1,Arco,Visitante,L,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Arco Atletico Madrid O/U 4.5,Over/Si,1.73,0.6307,0.5366,0.0941,0.0892,v3.1,Arco,Local,L,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles Real Sociedad O/U 0.5,Over/Si,1.50,0.7043,0.6250,0.0793,0.0565,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Tiros Atletico Madrid O/U 13.5,Over/Si,1.80,0.5840,0.5147,0.0693,0.0513,v3.1,Tiros,Local,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles Real Sociedad O/U 1.5,Over/Si,3.40,0.3453,0.2766,0.0687,0.1739,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Goles tot. O/U 0.5,Over/Si,1.05,0.9735,0.9129,0.0606,0.0221,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Corners Atletico Madrid O/U 5.5,Under/No,1.80,0.5734,0.5148,0.0586,0.0322,v3.1,Corners,Local,W,,,,,,
2026-04-17 01:00,1529694,Atletico Madrid vs Real Sociedad,"('Copa del Rey', True)",Tiros tot. O/U 25.5,Over/Si,2.00,0.5219,0.4634,0.0585,0.0437,v3.1,Tiros,Total,W,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Corners Bari O/U 3.5,Over/Si,2.00,0.7370,0.4638,0.2732,0.4740,v3.1,Corners,Local,W,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Tarjetas tot. O/U 4.5,Under/No,1.91,0.6393,0.4852,0.1541,0.2210,v3.1,Tarjetas,Total,W,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Goles Venezia O/U 2.5,Under/No,1.53,0.7572,0.6087,0.1485,0.1586,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",1X2 -> Bari gana,,7.00,0.2790,0.1343,0.1447,0.9533,v3.1,1X2,Total,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Goles Venezia O/U 1.5,Under/No,2.62,0.4945,0.3547,0.1398,0.2956,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Corners Venezia O/U 5.5,Under/No,2.10,0.5672,0.4430,0.1243,0.1912,v3.1,Corners,Visitante,W,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Goles Bari O/U 1.5,Over/Si,3.75,0.3506,0.2500,0.1006,0.3148,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Goles Bari O/U 0.5,Over/Si,1.53,0.7064,0.6087,0.0977,0.0808,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Corners tot. O/U 8.5,Over/Si,1.50,0.6907,0.6250,0.0657,0.0360,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Goles Venezia O/U 0.5,Under/No,8.00,0.1845,0.1189,0.0656,0.4764,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Corners tot. O/U 9.5,Over/Si,1.80,0.5766,0.5148,0.0617,0.0378,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Corners tot. O/U 11.5,Over/Si,3.25,0.3508,0.2909,0.0599,0.1400,v3.1,Corners,Total,L,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Goles tot. O/U 4.5,Under/No,1.22,0.8255,0.7663,0.0592,0.0071,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Goles tot. O/U 3.5,Under/No,1.53,0.6615,0.6087,0.0528,0.0121,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:01,1419931,Bari vs Venezia,"('Coppa Italia', True)",Goles Bari O/U 2.5,Over/Si,11.00,0.1291,0.0871,0.0419,0.4197,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",1X2 -> Sudtirol gana,,3.10,0.4722,0.3015,0.1707,0.4637,v3.1,1X2,Total,L,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",Goles Sudtirol O/U 0.5,Over/Si,1.40,0.7799,0.6627,0.1172,0.0918,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",Goles Sudtirol O/U 1.5,Over/Si,2.75,0.4466,0.3373,0.1093,0.2282,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",Goles Spezia O/U 1.5,Under/No,1.53,0.7071,0.6087,0.0984,0.0818,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",Goles Sudtirol O/U 2.5,Over/Si,8.00,0.1955,0.1189,0.0766,0.5643,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",Goles Spezia O/U 0.5,Under/No,3.50,0.3390,0.2678,0.0712,0.1866,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",Tarjetas tot. O/U 4.5,Over/Si,1.73,0.6061,0.5362,0.0699,0.0486,v3.1,Tarjetas,Total,L,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",Goles Spezia O/U 2.5,Under/No,1.12,0.9045,0.8427,0.0619,0.0131,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:01,1419935,Spezia vs Sudtirol,"('Coppa Italia', True)",Corners Sudtirol O/U 3.5,Over/Si,1.62,0.6221,0.5759,0.0462,0.0078,v3.1,Corners,Visitante,L,,,,,,
2026-04-17 01:02,1419932,Modena vs Frosinone,"('Coppa Italia', True)",1X2 -> Frosinone gana,,3.00,0.4303,0.3138,0.1165,0.2908,v3.1,1X2,Total,W,,,,,,
2026-04-17 01:02,1419932,Modena vs Frosinone,"('Coppa Italia', True)",Goles Modena O/U 1.5,Under/No,1.73,0.6151,0.5362,0.0789,0.0641,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:02,1419932,Modena vs Frosinone,"('Coppa Italia', True)",Tarjetas tot. O/U 4.5,Under/No,2.20,0.5012,0.4241,0.0771,0.1026,v3.1,Tarjetas,Total,L,,,,,,
2026-04-17 01:02,1419932,Modena vs Frosinone,"('Coppa Italia', True)",Corners Frosinone O/U 4.5,Over/Si,2.20,0.4967,0.4241,0.0726,0.0927,v3.1,Corners,Visitante,W,,,,,,
2026-04-17 01:02,1419932,Modena vs Frosinone,"('Coppa Italia', True)",Corners Modena O/U 4.5,Under/No,1.80,0.5819,0.5148,0.0670,0.0474,v3.1,Corners,Local,W,,,,,,
2026-04-17 01:02,1419932,Modena vs Frosinone,"('Coppa Italia', True)",Goles Modena O/U 2.5,Under/No,1.20,0.8486,0.7830,0.0656,0.0183,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:02,1419932,Modena vs Frosinone,"('Coppa Italia', True)",Goles Frosinone O/U 1.5,Over/Si,2.25,0.4677,0.4110,0.0567,0.0523,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:02,1419932,Modena vs Frosinone,"('Coppa Italia', True)",Goles Modena O/U 0.5,Under/No,4.33,0.2606,0.2170,0.0436,0.1284,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",1X2 -> Mantova gana,,2.25,0.5926,0.4179,0.1747,0.3334,v3.1,1X2,Total,L,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",Goles Mantova O/U 1.5,Over/Si,2.25,0.5282,0.4110,0.1172,0.1884,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",Goles Avellino O/U 1.5,Under/No,1.36,0.7898,0.6881,0.1017,0.0741,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",Goles Mantova O/U 2.5,Over/Si,5.50,0.2628,0.1717,0.0911,0.4455,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",Goles Avellino O/U 0.5,Under/No,2.75,0.4268,0.3373,0.0894,0.1736,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",Goles Mantova O/U 0.5,Over/Si,1.25,0.8300,0.7500,0.0800,0.0376,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",Corners Mantova O/U 4.5,Over/Si,1.67,0.6238,0.5570,0.0668,0.0418,v3.1,Corners,Local,W,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",Goles Avellino O/U 2.5,Under/No,1.07,0.9447,0.8937,0.0510,0.0108,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:02,1419933,Mantova vs Avellino,"('Coppa Italia', True)",BTTS,Under/No,1.95,0.5252,0.4800,0.0452,0.0242,v3.1,BTTS,Total,W,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",Goles Cesena O/U 0.5,Under/No,2.38,0.5619,0.3913,0.1706,0.3373,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",1X2 -> Palermo gana,,1.57,0.7348,0.5994,0.1354,0.1536,v3.1,1X2,Total,W,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",Goles Cesena O/U 1.5,Under/No,1.25,0.8851,0.7500,0.1351,0.1064,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",BTTS,Under/No,1.95,0.6139,0.4800,0.1339,0.1971,v3.1,BTTS,Total,W,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",Goles Cesena O/U 2.5,Under/No,1.05,0.9795,0.9129,0.0666,0.0284,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",Corners Cesena O/U 3.5,Under/No,1.83,0.5639,0.5000,0.0639,0.0320,v3.1,Corners,Visitante,L,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",Corners Palermo O/U 5.5,Over/Si,2.00,0.5201,0.4638,0.0563,0.0402,v3.1,Corners,Local,W,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",Goles Palermo O/U 1.5,Over/Si,1.62,0.6287,0.5759,0.0527,0.0184,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:03,1419934,Palermo vs Cesena,"('Coppa Italia', True)",Goles Palermo O/U 2.5,Over/Si,3.00,0.3576,0.3119,0.0457,0.0729,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles tot. O/U 2.5,Over/Si,2.08,0.6201,0.4541,0.1660,0.2897,v3.1,Goles,Total,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles tot. O/U 3.5,Over/Si,3.75,0.3970,0.2500,0.1470,0.4889,v3.1,Goles,Total,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Catanzaro O/U 1.5,Over/Si,3.00,0.4383,0.3119,0.1264,0.3150,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Juve Stabia O/U 1.5,Over/Si,2.38,0.5119,0.3913,0.1206,0.2182,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles tot. O/U 1.5,Over/Si,1.33,0.8288,0.7096,0.1192,0.1023,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",BTTS,Over/Si,1.80,0.6343,0.5200,0.1143,0.1418,v3.1,BTTS,Total,W,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Catanzaro O/U 0.5,Over/Si,1.40,0.7740,0.6627,0.1114,0.0837,v3.1,Goles,Visitante,W,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles tot. O/U 4.5,Over/Si,8.00,0.2215,0.1189,0.1026,0.7723,v3.1,Goles,Total,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Corners Juve Stabia O/U 5.5,Over/Si,2.10,0.5424,0.4430,0.0994,0.1391,v3.1,Corners,Local,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Juve Stabia O/U 0.5,Over/Si,1.28,0.8192,0.7322,0.0870,0.0486,v3.1,Goles,Local,W,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Juve Stabia O/U 2.5,Over/Si,5.50,0.2480,0.1717,0.0763,0.3642,v3.1,Goles,Local,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Catanzaro O/U 2.5,Over/Si,8.00,0.1874,0.1189,0.0685,0.4993,v3.1,Goles,Visitante,L,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles tot. O/U 0.5,Over/Si,1.07,0.9589,0.8937,0.0652,0.0261,v3.1,Goles,Total,W,,,,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Corners Catanzaro O/U 3.5,Under/No,1.91,0.5363,0.4852,0.0512,0.0244,v3.1,Corners,Visitante,L,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 11.5,Under/No,1.91,0.7153,0.4853,0.2300,0.3656,v3.1,Tiros,Visitante,L,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tarjetas tot. O/U 5.5,Over/Si,2.00,0.6773,0.4638,0.2134,0.3545,v3.1,Tarjetas,Total,W,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 22.5,Under/No,1.80,0.7122,0.5147,0.1975,0.2820,v3.1,Tiros,Total,L,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 1.5,Under/No,2.25,0.5978,0.4110,0.1868,0.3450,v3.1,Goles,Total,L,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 2.5,Under/No,1.44,0.8372,0.6522,0.1850,0.2055,v3.1,Goles,Total,W,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",BTTS,Under/No,1.50,0.7891,0.6250,0.1641,0.1837,v3.1,BTTS,Total,L,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners Aldosivi O/U 3.5,Over/Si,1.80,0.6747,0.5148,0.1599,0.2145,v3.1,Corners,Local,L,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 1.5,Under/No,1.57,0.7483,0.5890,0.1593,0.1749,v3.1,Goles,Visitante,W,,,,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 0.5,Under/No,3.75,0.3829,0.2500,0.1329,0.4357,v3.1,Goles,Visitante,L,,,,,,
